"year","name","percent","sex"
1975,"Trenton",0.000165,"boy"
1975,"Elijah",0.000162,"boy"
1975,"Tomas",0.000162,"boy"
1975,"Monte",0.000162,"boy"
1975,"Bennie",0.000161,"boy"
1975,"Esteban",0.00016,"boy"
1975,"Shad",0.00016,"boy"
1975,"Gavin",0.00016,"boy"
1975,"Efrain",0.000159,"boy"
1975,"Pete",0.000159,"boy"
1975,"Erich",0.000158,"boy"
1975,"Jerrod",0.000158,"boy"
1975,"Kory",0.000157,"boy"
1975,"Reynaldo",0.000157,"boy"
1975,"Donny",0.000155,"boy"
1975,"Lionel",0.000155,"boy"
1975,"Thaddeus",0.000155,"boy"
1975,"Beau",0.000154,"boy"
1975,"Joaquin",0.000153,"boy"
1975,"Aron",0.000152,"boy"
1975,"Fabian",0.000152,"boy"
1975,"Lyle",0.000152,"boy"
1975,"Marion",0.000151,"boy"
1975,"Emanuel",0.00015,"boy"
1975,"Joesph",0.00015,"boy"
1975,"Blaine",0.00015,"boy"
1975,"Hugo",0.000149,"boy"
1975,"Jeffry",0.000149,"boy"
1975,"Morris",0.000149,"boy"
1975,"Rodrick",0.000149,"boy"
1975,"Alton",0.000148,"boy"
1975,"Deon",0.000148,"boy"
1975,"Desmond",0.000148,"boy"
1975,"Tobias",0.000147,"boy"
1975,"Anton",0.000146,"boy"
1975,"Jarrett",0.000146,"boy"
1975,"Luther",0.000146,"boy"
1975,"Stewart",0.000145,"boy"
1975,"Curt",0.000144,"boy"
1975,"Graham",0.000143,"boy"
1975,"Antwan",0.000142,"boy"
1975,"Reuben",0.000142,"boy"
1975,"Willard",0.000141,"boy"
1975,"Miles",0.000139,"boy"
1975,"Kenyatta",0.000139,"boy"
1975,"Clark",0.000138,"boy"
1975,"Reggie",0.000138,"boy"
1975,"Will",0.000138,"boy"
1975,"Jennifer",0.000138,"boy"
1975,"Dorian",0.000137,"boy"
1975,"Rico",0.000137,"boy"
1975,"Tracey",0.000137,"boy"
1975,"Jeromy",0.000136,"boy"
1975,"Stefan",0.000135,"boy"
1975,"Emmanuel",0.000134,"boy"
1975,"Sylvester",0.000134,"boy"
1975,"Alexis",0.000134,"boy"
1975,"Avery",0.000134,"boy"
1975,"Darrel",0.000134,"boy"
1975,"Moises",0.000134,"boy"
1975,"Wilson",0.000134,"boy"
1975,"Elliott",0.000131,"boy"
1975,"Jed",0.000131,"boy"
1975,"Elliot",0.000131,"boy"
1975,"Jarvis",0.000131,"boy"
1975,"Landon",0.000131,"boy"
1975,"Shon",0.000131,"boy"
1975,"Vicente",0.00013,"boy"
1975,"Aric",0.00013,"boy"
1975,"Brant",0.00013,"boy"
1975,"Jerald",0.00013,"boy"
1975,"Edmund",0.000129,"boy"
1975,"Grady",0.000129,"boy"
1975,"Chuck",0.000128,"boy"
1975,"Santiago",0.000127,"boy"
1975,"Branden",0.000126,"boy"
1975,"Amos",0.000125,"boy"
1975,"Willis",0.000125,"boy"
1975,"Archie",0.000125,"boy"
1975,"Leland",0.000125,"boy"
1975,"Nolan",0.000124,"boy"
1975,"Denny",0.000123,"boy"
1975,"Roosevelt",0.000123,"boy"
1975,"Aubrey",0.000123,"boy"
1975,"Robby",0.000123,"boy"
1975,"Tory",0.000123,"boy"
1975,"Shelby",0.000122,"boy"
1975,"Emilio",0.000121,"boy"
1975,"Hans",0.000121,"boy"
1975,"Humberto",0.00012,"boy"
1975,"Daren",0.00012,"boy"
1975,"Freddy",0.00012,"boy"
1975,"Collin",0.000119,"boy"
1975,"Jean",0.000119,"boy"
1975,"Lynn",0.000119,"boy"
1975,"Tommie",0.000119,"boy"
1975,"Santos",0.000118,"boy"
1975,"Ignacio",0.000117,"boy"
1975,"Quinton",0.000117,"boy"
1975,"Wilfredo",0.000117,"boy"
1975,"Rudolph",0.000116,"boy"
1975,"Dave",0.000115,"boy"
1975,"Elmer",0.000115,"boy"
1975,"Zachariah",0.000115,"boy"
1975,"Jamel",0.000114,"boy"
1975,"Brendon",0.000113,"boy"
1975,"Brain",0.000113,"boy"
1975,"Kurtis",0.000113,"boy"
1975,"Marcel",0.000113,"boy"
1975,"Noe",0.000113,"boy"
1975,"Shayne",0.000113,"boy"
1975,"Taylor",0.000113,"boy"
1975,"Galen",0.000112,"boy"
1975,"Monty",0.000112,"boy"
1975,"Sterling",0.000112,"boy"
1975,"Raphael",0.000112,"boy"
1975,"Jasen",0.000111,"boy"
1975,"Buddy",0.00011,"boy"
1975,"Torrey",0.00011,"boy"
1975,"Tremayne",0.00011,"boy"
1975,"Wyatt",0.00011,"boy"
1975,"Chance",0.00011,"boy"
1975,"Laurence",0.00011,"boy"
1975,"Andrea",0.000109,"boy"
1975,"Ariel",0.000109,"boy"
1975,"Jefferson",0.000109,"boy"
1975,"Jerod",0.000109,"boy"
1975,"Carlo",0.000108,"boy"
1975,"Kristofer",0.000108,"boy"
1975,"Solomon",0.000107,"boy"
1975,"Domingo",0.000106,"boy"
1975,"Tad",0.000105,"boy"
1975,"Benji",0.000104,"boy"
1975,"Jonas",0.000104,"boy"
1975,"Arron",0.000104,"boy"
1975,"Bob",0.000104,"boy"
1975,"Shelton",0.000104,"boy"
1975,"Delbert",0.000103,"boy"
1975,"Deandre",0.000102,"boy"
1975,"Reid",0.000102,"boy"
1975,"Vance",0.000102,"boy"
1975,"Dewey",0.000101,"boy"
1975,"Jamar",0.000101,"boy"
1975,"Kim",0.000101,"boy"
1975,"Mack",0.000101,"boy"
1975,"Nathanael",0.000101,"boy"
1975,"Bert",1e-04,"boy"
1975,"Bradly",1e-04,"boy"
1975,"Deshawn",1e-04,"boy"
1975,"Jarod",1e-04,"boy"
1975,"Jeramy",1e-04,"boy"
1975,"Tavares",1e-04,"boy"
1975,"Conrad",9.9e-05,"boy"
1975,"Dirk",9.9e-05,"boy"
1975,"Rickie",9.9e-05,"boy"
1975,"Ali",9.9e-05,"boy"
1975,"Dane",9.9e-05,"boy"
1975,"Jeremie",9.9e-05,"boy"
1975,"Mauricio",9.9e-05,"boy"
1975,"Rory",9.9e-05,"boy"
1975,"Wilbert",9.9e-05,"boy"
1975,"Winston",9.9e-05,"boy"
1975,"Hubert",9.8e-05,"boy"
1975,"Josue",9.8e-05,"boy"
1975,"Carter",9.7e-05,"boy"
1975,"Korey",9.7e-05,"boy"
1975,"Louie",9.7e-05,"boy"
1975,"Abdul",9.7e-05,"boy"
1975,"Cole",9.7e-05,"boy"
1975,"Johnathon",9.7e-05,"boy"
1975,"Marlin",9.7e-05,"boy"
1975,"Ervin",9.6e-05,"boy"
1975,"Marquis",9.6e-05,"boy"
1975,"Stevie",9.6e-05,"boy"
1975,"Thad",9.6e-05,"boy"
1975,"Alphonso",9.6e-05,"boy"
1975,"Ken",9.4e-05,"boy"
1975,"Barrett",9.4e-05,"boy"
1975,"Quinn",9.4e-05,"boy"
1975,"Rodrigo",9.4e-05,"boy"
1975,"Van",9.4e-05,"boy"
1975,"Blair",9.3e-05,"boy"
1975,"Pierre",9.3e-05,"boy"
1975,"Benito",9.3e-05,"boy"
1975,"Cleveland",9.3e-05,"boy"
1975,"Giovanni",9.2e-05,"boy"
1975,"Antione",9.1e-05,"boy"
1975,"Dusty",9.1e-05,"boy"
1975,"Theron",9.1e-05,"boy"
1975,"Lincoln",9.1e-05,"boy"
1975,"Rufus",9.1e-05,"boy"
1975,"Vaughn",9.1e-05,"boy"
1975,"Diego",9e-05,"boy"
1975,"Heriberto",9e-05,"boy"
1975,"Horace",9e-05,"boy"
1975,"Kirby",9e-05,"boy"
1975,"Lane",9e-05,"boy"
1975,"Brenton",8.9e-05,"boy"
1975,"Ezra",8.9e-05,"boy"
1975,"Rigoberto",8.9e-05,"boy"
1975,"Royce",8.9e-05,"boy"
1975,"Darian",8.8e-05,"boy"
1975,"Donte",8.8e-05,"boy"
1975,"Jeramie",8.8e-05,"boy"
1975,"Tyron",8.8e-05,"boy"
1975,"Garland",8.8e-05,"boy"
1975,"Kenyon",8.8e-05,"boy"
1975,"Michel",8.8e-05,"boy"
1975,"Percy",8.8e-05,"boy"
1975,"Rhett",8.8e-05,"boy"
1975,"Harley",8.7e-05,"boy"
1975,"Lenny",8.7e-05,"boy"
1975,"Adan",8.6e-05,"boy"
1975,"Danial",8.6e-05,"boy"
1975,"Jackson",8.6e-05,"boy"
1975,"Alvaro",8.5e-05,"boy"
1975,"Cedrick",8.5e-05,"boy"
1975,"Ellis",8.5e-05,"boy"
1975,"Nickolas",8.5e-05,"boy"
1975,"Boyd",8.4e-05,"boy"
1975,"Cornell",8.4e-05,"boy"
1975,"Garth",8.4e-05,"boy"
1975,"Ahmad",8.3e-05,"boy"
1975,"Al",8.3e-05,"boy"
1975,"Chet",8.3e-05,"boy"
1975,"Jammie",8.3e-05,"boy"
1975,"Osvaldo",8.3e-05,"boy"
1975,"Tyree",8.3e-05,"boy"
1975,"Edmond",8.3e-05,"boy"
1975,"Isaiah",8.3e-05,"boy"
1975,"Mikel",8.2e-05,"boy"
1975,"Adolfo",8.1e-05,"boy"
1975,"Agustin",8.1e-05,"boy"
1975,"Ernie",8.1e-05,"boy"
1975,"Jonah",8.1e-05,"boy"
1975,"Judd",8.1e-05,"boy"
1975,"Kasey",8.1e-05,"boy"
1975,"Lowell",8.1e-05,"boy"
1975,"Markus",8e-05,"boy"
1975,"Nigel",8e-05,"boy"
1975,"Daron",8e-05,"boy"
1975,"Kenya",8e-05,"boy"
1975,"Reed",8e-05,"boy"
1975,"Rodger",8e-05,"boy"
1975,"Ronny",8e-05,"boy"
1975,"Brice",7.9e-05,"boy"
1975,"Issac",7.8e-05,"boy"
1975,"Nicky",7.8e-05,"boy"
1975,"Octavio",7.8e-05,"boy"
1975,"Russel",7.8e-05,"boy"
1975,"Tobin",7.8e-05,"boy"
1975,"Darwin",7.8e-05,"boy"
1975,"Judson",7.8e-05,"boy"
1975,"Sebastian",7.8e-05,"boy"
1975,"Zane",7.8e-05,"boy"
1975,"Doug",7.7e-05,"boy"
1975,"Elbert",7.7e-05,"boy"
1975,"Keenan",7.7e-05,"boy"
1975,"Chase",7.6e-05,"boy"
1975,"Doyle",7.6e-05,"boy"
1975,"Emmett",7.6e-05,"boy"
1975,"Giuseppe",7.6e-05,"boy"
1975,"Wilbur",7.6e-05,"boy"
1975,"Carson",7.5e-05,"boy"
1975,"Denis",7.5e-05,"boy"
1975,"Leonel",7.5e-05,"boy"
1975,"Terrill",7.5e-05,"boy"
1975,"Denver",7.5e-05,"boy"
1975,"Deron",7.5e-05,"boy"
1975,"Malik",7.5e-05,"boy"
1975,"Chauncey",7.4e-05,"boy"
1975,"Rashad",7.3e-05,"boy"
1975,"Jasper",7.3e-05,"boy"
1975,"Antony",7.2e-05,"boy"
1975,"Dameon",7.2e-05,"boy"
1975,"Glendon",7.2e-05,"boy"
1975,"Jacques",7.2e-05,"boy"
1975,"Kip",7.2e-05,"boy"
1975,"Sedrick",7.2e-05,"boy"
1975,"Vito",7.2e-05,"boy"
1975,"Dax",7.2e-05,"boy"
1975,"Waylon",7.2e-05,"boy"
1975,"Francesco",7.1e-05,"boy"
1975,"Rocco",7.1e-05,"boy"
1975,"Carmen",7e-05,"boy"
1975,"Elvin",7e-05,"boy"
1975,"Federico",7e-05,"boy"
1975,"Gerry",7e-05,"boy"
1975,"Richie",7e-05,"boy"
1975,"Brooks",7e-05,"boy"
1975,"Jeremey",7e-05,"boy"
1975,"Trinity",7e-05,"boy"
1975,"Fidel",6.9e-05,"boy"
1975,"Garrick",6.9e-05,"boy"
1975,"Harrison",6.9e-05,"boy"
1975,"Michelle",6.9e-05,"boy"
1975,"Titus",6.9e-05,"boy"
1975,"Tristan",6.9e-05,"boy"
1975,"Bernardo",6.8e-05,"boy"
1975,"Homer",6.8e-05,"boy"
1975,"Jarred",6.8e-05,"boy"
1975,"Kristoffer",6.8e-05,"boy"
1975,"Shea",6.8e-05,"boy"
1975,"Silas",6.8e-05,"boy"
1975,"Elvis",6.8e-05,"boy"
1975,"Kraig",6.8e-05,"boy"
1975,"Torrance",6.8e-05,"boy"
1975,"Edwardo",6.7e-05,"boy"
1975,"Eloy",6.7e-05,"boy"
1975,"Leif",6.7e-05,"boy"
1975,"Cordell",6.7e-05,"boy"
1975,"Jayme",6.7e-05,"boy"
1975,"Tarik",6.7e-05,"boy"
1975,"Trey",6.7e-05,"boy"
1975,"Ulysses",6.7e-05,"boy"
1975,"Brannon",6.6e-05,"boy"
1975,"Hunter",6.6e-05,"boy"
1975,"Josef",6.6e-05,"boy"
1975,"Jude",6.6e-05,"boy"
1975,"Jade",6.5e-05,"boy"
1975,"Riley",6.5e-05,"boy"
1975,"Taurus",6.5e-05,"boy"
1975,"Ari",6.5e-05,"boy"
1975,"Mac",6.5e-05,"boy"
1975,"Randell",6.5e-05,"boy"
1975,"August",6.4e-05,"boy"
1975,"Darron",6.4e-05,"boy"
1975,"Gino",6.4e-05,"boy"
1975,"Rob",6.4e-05,"boy"
1975,"Brandy",6.4e-05,"boy"
1975,"Chadrick",6.4e-05,"boy"
1975,"Marques",6.4e-05,"boy"
1975,"Maxwell",6.4e-05,"boy"
1975,"Antwon",6.3e-05,"boy"
1975,"Brennan",6.3e-05,"boy"
1975,"Coy",6.3e-05,"boy"
1975,"Eldon",6.3e-05,"boy"
1975,"Hiram",6.3e-05,"boy"
1975,"Jevon",6.3e-05,"boy"
1975,"Kelley",6.2e-05,"boy"
1975,"Lashawn",6.2e-05,"boy"
1975,"Lonny",6.2e-05,"boy"
1975,"Billie",6.2e-05,"boy"
1975,"Sammie",6.2e-05,"boy"
1975,"Woodrow",6.2e-05,"boy"
1975,"Bobbie",6.1e-05,"boy"
1975,"Shanon",6.1e-05,"boy"
1975,"Abram",6e-05,"boy"
1975,"Antonia",6e-05,"boy"
1975,"Emil",6e-05,"boy"
1975,"Gregorio",6e-05,"boy"
1975,"Davis",6e-05,"boy"
1975,"Donta",6e-05,"boy"
1975,"Germaine",6e-05,"boy"
1975,"Gus",6e-05,"boy"
1975,"Irvin",6e-05,"boy"
1975,"Kelsey",6e-05,"boy"
1975,"Adrain",5.9e-05,"boy"
1975,"Brook",5.9e-05,"boy"
1975,"Dejuan",5.9e-05,"boy"
1975,"Dino",5.9e-05,"boy"
1975,"Hank",5.9e-05,"boy"
1975,"Jan",5.9e-05,"boy"
1975,"Kennith",5.9e-05,"boy"
1975,"Coby",5.9e-05,"boy"
1975,"Jerrold",5.9e-05,"boy"
1975,"Laron",5.9e-05,"boy"
1975,"Mitchel",5.9e-05,"boy"
1975,"Raymundo",5.9e-05,"boy"
1975,"Dedrick",5.8e-05,"boy"
1975,"Errol",5.8e-05,"boy"
1975,"Harlan",5.8e-05,"boy"
1975,"Myles",5.8e-05,"boy"
1975,"Carroll",5.7e-05,"boy"
1975,"Cyrus",5.7e-05,"boy"
1975,"Jamil",5.7e-05,"boy"
1975,"Marcellus",5.7e-05,"boy"
1975,"Broderick",5.7e-05,"boy"
1975,"Demarcus",5.7e-05,"boy"
1975,"Melissa",5.7e-05,"boy"
1975,"Genaro",5.6e-05,"boy"
1975,"Gonzalo",5.6e-05,"boy"
1975,"Kenton",5.6e-05,"boy"
1975,"Nathanial",5.6e-05,"boy"
1975,"Norris",5.6e-05,"boy"
1975,"Sandy",5.6e-05,"boy"
1975,"Weston",5.6e-05,"boy"
1975,"Angela",5.6e-05,"boy"
1975,"Rasheed",5.6e-05,"boy"
1975,"Amy",5.5e-05,"boy"
1975,"Franco",5.5e-05,"boy"
1975,"Dominique",5.4e-05,"boy"
1975,"Eliseo",5.4e-05,"boy"
1975,"Ezekiel",5.4e-05,"boy"
1975,"German",5.4e-05,"boy"
1975,"Barton",5.4e-05,"boy"
1975,"Dedric",5.4e-05,"boy"
1975,"Kermit",5.4e-05,"boy"
1975,"Cortez",5.3e-05,"boy"
1975,"Davin",5.3e-05,"boy"
1975,"Efren",5.3e-05,"boy"
1975,"Greggory",5.3e-05,"boy"
1975,"Josiah",5.3e-05,"boy"
1975,"Moshe",5.3e-05,"boy"
1975,"Tate",5.3e-05,"boy"
1975,"Alfonzo",5.2e-05,"boy"
1975,"Arnulfo",5.2e-05,"boy"
1975,"Braden",5.2e-05,"boy"
1975,"Zachery",5.2e-05,"boy"
1975,"Augustine",5.2e-05,"boy"
1975,"Carnell",5.2e-05,"boy"
1975,"Duncan",5.2e-05,"boy"
1975,"Hassan",5.2e-05,"boy"
1975,"Robb",5.2e-05,"boy"
1975,"Jereme",5.1e-05,"boy"
1975,"Vince",5.1e-05,"boy"
1975,"Che",5.1e-05,"boy"
1975,"Damond",5.1e-05,"boy"
1975,"Irving",5.1e-05,"boy"
1975,"Kimberly",5.1e-05,"boy"
1975,"Carmelo",5e-05,"boy"
1975,"Jefferey",5e-05,"boy"
1975,"Trever",5e-05,"boy"
1975,"Alec",4.9e-05,"boy"
1975,"Andra",4.9e-05,"boy"
1975,"Britt",4.9e-05,"boy"
1975,"Donell",4.9e-05,"boy"
1975,"Hal",4.9e-05,"boy"
1975,"Ned",4.9e-05,"boy"
1975,"Paris",4.9e-05,"boy"
1975,"Rahsaan",4.9e-05,"boy"
1975,"Burton",4.9e-05,"boy"
1975,"Cliff",4.9e-05,"boy"
1975,"Junior",4.9e-05,"boy"
1975,"Logan",4.9e-05,"boy"
1975,"Deric",4.8e-05,"boy"
1975,"Jerad",4.8e-05,"boy"
1975,"Keven",4.8e-05,"boy"
1975,"Michale",4.8e-05,"boy"
1975,"Wilfred",4.8e-05,"boy"
1975,"Eddy",4.7e-05,"boy"
1975,"Erwin",4.7e-05,"boy"
1975,"Jered",4.7e-05,"boy"
1975,"Kristin",4.7e-05,"boy"
1975,"Liam",4.7e-05,"boy"
1975,"Linwood",4.7e-05,"boy"
1975,"Maria",4.7e-05,"boy"
1975,"Rod",4.7e-05,"boy"
1975,"Roel",4.7e-05,"boy"
1975,"Chaim",4.7e-05,"boy"
1975,"Charlton",4.7e-05,"boy"
1975,"Emery",4.7e-05,"boy"
1975,"Forest",4.7e-05,"boy"
1975,"Jameson",4.7e-05,"boy"
1975,"Regan",4.7e-05,"boy"
1975,"Bennett",4.6e-05,"boy"
1975,"Bronson",4.6e-05,"boy"
1975,"Lars",4.6e-05,"boy"
1975,"Marcelino",4.6e-05,"boy"
1975,"Timmothy",4.6e-05,"boy"
1975,"Torrence",4.6e-05,"boy"
1975,"Armand",4.6e-05,"boy"
1975,"Corry",4.6e-05,"boy"
1975,"Cristobal",4.6e-05,"boy"
1975,"Deangelo",4.6e-05,"boy"
1975,"Edgardo",4.6e-05,"boy"
1975,"Mariano",4.6e-05,"boy"
1975,"Thurman",4.6e-05,"boy"
1975,"Karim",4.5e-05,"boy"
1975,"Lon",4.5e-05,"boy"
1975,"Merle",4.5e-05,"boy"
1975,"Sharif",4.5e-05,"boy"
1975,"Shay",4.5e-05,"boy"
1975,"Chadd",4.4e-05,"boy"
1975,"Christoper",4.4e-05,"boy"
1975,"Dereck",4.4e-05,"boy"
1975,"Leopoldo",4.4e-05,"boy"
1975,"Shedrick",4.4e-05,"boy"
1975,"Stephanie",4.4e-05,"boy"
1975,"Andreas",4.4e-05,"boy"
1975,"Arnoldo",4.4e-05,"boy"
1975,"Benjiman",4.4e-05,"boy"
1975,"Constantine",4.4e-05,"boy"
1975,"Cruz",4.4e-05,"boy"
1975,"Demarco",4.4e-05,"boy"
1975,"Derik",4.4e-05,"boy"
1975,"Jabari",4.4e-05,"boy"
1975,"Jermain",4.4e-05,"boy"
1975,"Kristen",4.4e-05,"boy"
1975,"Lemuel",4.4e-05,"boy"
1975,"Orville",4.4e-05,"boy"
1975,"Tito",4.4e-05,"boy"
1975,"Vincenzo",4.4e-05,"boy"
1975,"Kareen",4.3e-05,"boy"
1975,"Rebecca",4.3e-05,"boy"
1975,"Valentin",4.3e-05,"boy"
1975,"Baron",4.3e-05,"boy"
1975,"Brion",4.3e-05,"boy"
1975,"Delmar",4.3e-05,"boy"
1975,"Elisha",4.3e-05,"boy"
1975,"Harris",4.3e-05,"boy"
1975,"Isidro",4.3e-05,"boy"
1975,"Ivory",4.3e-05,"boy"
1975,"Lisa",4.3e-05,"boy"
1975,"Phil",4.3e-05,"boy"
1975,"Raheem",4.3e-05,"boy"
1975,"Brien",4.2e-05,"boy"
1975,"Loyd",4.2e-05,"boy"
1975,"Murray",4.2e-05,"boy"
1975,"Aurelio",4.1e-05,"boy"
1975,"Jory",4.1e-05,"boy"
1975,"Kirt",4.1e-05,"boy"
1976,"Michael",0.041012,"boy"
1976,"Jason",0.032262,"boy"
1976,"Christopher",0.027728,"boy"
1976,"David",0.024061,"boy"
1976,"James",0.023472,"boy"
1976,"John",0.020822,"boy"
1976,"Robert",0.020709,"boy"
1976,"Brian",0.018696,"boy"
1976,"Matthew",0.018368,"boy"
1976,"Daniel",0.015139,"boy"
1976,"William",0.014978,"boy"
1976,"Joseph",0.014738,"boy"
1976,"Eric",0.013085,"boy"
1976,"Jeremy",0.012332,"boy"
1976,"Kevin",0.011319,"boy"
1976,"Ryan",0.010714,"boy"
1976,"Jeffrey",0.010426,"boy"
1976,"Joshua",0.010326,"boy"
1976,"Richard",0.010272,"boy"
1976,"Steven",0.010206,"boy"
1976,"Timothy",0.010189,"boy"
1976,"Anthony",0.010179,"boy"
1976,"Thomas",0.009868,"boy"
1976,"Scott",0.009649,"boy"
1976,"Mark",0.0095,"boy"
1976,"Charles",0.008532,"boy"
1976,"Andrew",0.008152,"boy"
1976,"Paul",0.007218,"boy"
1976,"Chad",0.007214,"boy"
1976,"Aaron",0.006947,"boy"
1976,"Jonathan",0.00693,"boy"
1976,"Benjamin",0.006532,"boy"
1976,"Justin",0.006216,"boy"
1976,"Shawn",0.00619,"boy"
1976,"Gregory",0.006165,"boy"
1976,"Adam",0.006091,"boy"
1976,"Stephen",0.005962,"boy"
1976,"Kenneth",0.005597,"boy"
1976,"Nathan",0.005277,"boy"
1976,"Brandon",0.004772,"boy"
1976,"Patrick",0.004673,"boy"
1976,"Sean",0.004635,"boy"
1976,"Bryan",0.004467,"boy"
1976,"Edward",0.004325,"boy"
1976,"Jose",0.004316,"boy"
1976,"Travis",0.004188,"boy"
1976,"Donald",0.004166,"boy"
1976,"Keith",0.004136,"boy"
1976,"Ronald",0.003959,"boy"
1976,"Todd",0.003947,"boy"
1976,"Bradley",0.003665,"boy"
1976,"Gary",0.003424,"boy"
1976,"George",0.003401,"boy"
1976,"Peter",0.003334,"boy"
1976,"Jesse",0.003248,"boy"
1976,"Douglas",0.003207,"boy"
1976,"Shane",0.003123,"boy"
1976,"Juan",0.003088,"boy"
1976,"Samuel",0.003075,"boy"
1976,"Larry",0.002968,"boy"
1976,"Craig",0.002898,"boy"
1976,"Jamie",0.002832,"boy"
1976,"Jacob",0.002759,"boy"
1976,"Corey",0.002717,"boy"
1976,"Raymond",0.002584,"boy"
1976,"Dennis",0.002554,"boy"
1976,"Jerry",0.002488,"boy"
1976,"Frank",0.002388,"boy"
1976,"Phillip",0.002322,"boy"
1976,"Carlos",0.00232,"boy"
1976,"Antonio",0.002312,"boy"
1976,"Joel",0.002284,"boy"
1976,"Troy",0.002278,"boy"
1976,"Marcus",0.002252,"boy"
1976,"Terry",0.002247,"boy"
1976,"Jeffery",0.002187,"boy"
1976,"Nicholas",0.002122,"boy"
1976,"Brent",0.002087,"boy"
1976,"Randy",0.002034,"boy"
1976,"Kyle",0.002027,"boy"
1976,"Gabriel",0.002022,"boy"
1976,"Dustin",0.00197,"boy"
1976,"Cory",0.001953,"boy"
1976,"Derek",0.001939,"boy"
1976,"Billy",0.001935,"boy"
1976,"Tony",0.001878,"boy"
1976,"Rodney",0.001835,"boy"
1976,"Russell",0.001835,"boy"
1976,"Philip",0.001809,"boy"
1976,"Jared",0.001798,"boy"
1976,"Derrick",0.001787,"boy"
1976,"Johnny",0.00176,"boy"
1976,"Jeremiah",0.001757,"boy"
1976,"Erik",0.001688,"boy"
1976,"Carl",0.001637,"boy"
1976,"Zachary",0.001623,"boy"
1976,"Bobby",0.00162,"boy"
1976,"Shannon",0.001604,"boy"
1976,"Marc",0.001589,"boy"
1976,"Victor",0.001547,"boy"
1976,"Jimmy",0.001532,"boy"
1976,"Danny",0.001528,"boy"
1976,"Roger",0.001511,"boy"
1976,"Vincent",0.001506,"boy"
1976,"Damon",0.001505,"boy"
1976,"Curtis",0.001503,"boy"
1976,"Brad",0.001494,"boy"
1976,"Alexander",0.001491,"boy"
1976,"Brett",0.00148,"boy"
1976,"Luis",0.001463,"boy"
1976,"Jon",0.001421,"boy"
1976,"Christian",0.001387,"boy"
1976,"Lawrence",0.001375,"boy"
1976,"Nathaniel",0.001354,"boy"
1976,"Alan",0.001341,"boy"
1976,"Micheal",0.001335,"boy"
1976,"Joe",0.00133,"boy"
1976,"Martin",0.001328,"boy"
1976,"Wesley",0.001315,"boy"
1976,"Gerald",0.001313,"boy"
1976,"Willie",0.001305,"boy"
1976,"Casey",0.001303,"boy"
1976,"Henry",0.001302,"boy"
1976,"Adrian",0.001297,"boy"
1976,"Andre",0.001297,"boy"
1976,"Walter",0.001288,"boy"
1976,"Seth",0.001286,"boy"
1976,"Jay",0.001285,"boy"
1976,"Jesus",0.001248,"boy"
1976,"Mario",0.001238,"boy"
1976,"Wayne",0.001238,"boy"
1976,"Ricky",0.001221,"boy"
1976,"Randall",0.001215,"boy"
1976,"Allen",0.001206,"boy"
1976,"Ian",0.001187,"boy"
1976,"Albert",0.001172,"boy"
1976,"Arthur",0.001163,"boy"
1976,"Lee",0.001151,"boy"
1976,"Roy",0.001147,"boy"
1976,"Manuel",0.001123,"boy"
1976,"Louis",0.001092,"boy"
1976,"Ricardo",0.001091,"boy"
1976,"Miguel",0.001075,"boy"
1976,"Lance",0.001062,"boy"
1976,"Tyrone",0.00106,"boy"
1976,"Frederick",0.001059,"boy"
1976,"Darren",0.001038,"boy"
1976,"Bruce",0.001033,"boy"
1976,"Jack",0.001018,"boy"
1976,"Darrell",0.001017,"boy"
1976,"Clinton",0.001016,"boy"
1976,"Jorge",0.001009,"boy"
1976,"Kristopher",0.000984,"boy"
1976,"Ronnie",0.000977,"boy"
1976,"Chris",0.000976,"boy"
1976,"Roberto",0.000973,"boy"
1976,"Francisco",0.000962,"boy"
1976,"Kelly",0.000943,"boy"
1976,"Eugene",0.000927,"boy"
1976,"Ernest",0.000911,"boy"
1976,"Dale",0.000906,"boy"
1976,"Harold",0.000879,"boy"
1976,"Reginald",0.000874,"boy"
1976,"Barry",0.000873,"boy"
1976,"Jermaine",0.000873,"boy"
1976,"Jerome",0.000867,"boy"
1976,"Steve",0.000859,"boy"
1976,"Eddie",0.000858,"boy"
1976,"Jaime",0.000856,"boy"
1976,"Tommy",0.000853,"boy"
1976,"Alex",0.000834,"boy"
1976,"Ruben",0.000833,"boy"
1976,"Neil",0.000828,"boy"
1976,"Maurice",0.000824,"boy"
1976,"Dwayne",0.000811,"boy"
1976,"Glenn",0.000807,"boy"
1976,"Leonard",8e-04,"boy"
1976,"Geoffrey",0.000794,"boy"
1976,"Tyler",0.000772,"boy"
1976,"Marvin",0.00077,"boy"
1976,"Trevor",0.00077,"boy"
1976,"Hector",0.000767,"boy"
1976,"Oscar",0.000755,"boy"
1976,"Calvin",0.000753,"boy"
1976,"Terrance",0.000735,"boy"
1976,"Clayton",0.00073,"boy"
1976,"Mitchell",0.000728,"boy"
1976,"Edwin",0.000725,"boy"
1976,"Theodore",0.000718,"boy"
1976,"Melvin",0.000714,"boy"
1976,"Terrence",0.000714,"boy"
1976,"Mathew",0.000712,"boy"
1976,"Joey",0.000712,"boy"
1976,"Ralph",0.000712,"boy"
1976,"Heath",0.000705,"boy"
1976,"Stanley",0.000702,"boy"
1976,"Omar",0.000698,"boy"
1976,"Angel",0.000696,"boy"
